nid,pax,avg_fare,ticket_type,leg1,leg2,leg3,leg4
528994,55,238.0,economy,34005,,,
528995,23,246.0,economy,34005,,,
528996,30,252.0,economy,34005,,,
528997,2,346.2,economy,34005,,,
528998,4,420.0,economy,34005,,,
528999,4,434.0,economy,34005,,,
529000,16,719.0,economy,34005,,,
529001,25,792.0,economy,34005,,,
529005,149,381.3,economy,34330,,,
529006,79,424.3,economy,34330,,,
529007,2,739.0,economy,34330,,,
529011,4,316.0,flex,33969,,,
529012,19,401.0,flex,33969,,,
529013,8,663.0,flex,33969,,,
529014,13,211.0,economy,33969,,,
529015,169,230.0,economy,33969,,,
529016,6,284.0,economy,33969,,,
529017,21,288.0,economy,33969,,,
529018,5,305.0,economy,33969,,,
529019,14,401.0,economy,33969,,,
532164,1,321.4,economy,33952,,,
532165,1,322.8,economy,33952,,,
532166,158,376.0,economy,33952,,,
532175,9,469.0,economy,34761,,,
532176,227,471.0,economy,34761,,,
532533,20,110.0,economy,34446,,,
532534,23,114.0,economy,34446,,,
532535,141,159.0,economy,34446,,,
532710,156,225.2,economy,34663,,,
532711,45,153.0,economy,34475,,,
532712,8,197.0,economy,34475,,,
532713,10,208.1,economy,34475,,,
532714,70,227.0,economy,34475,,,
532715,45,246.0,economy,34475,,,
532716,80,258.0,economy,34475,,,
532718,173,154.0,economy,34630,,,
533554,111,194.8,economy,34557,,,
535817,128,203.6,economy,34290,,,
537042,2,1924.6,flex,33736,,,
537043,28,1969.0,flex,33736,,,
537044,1,2036.0,flex,33736,,,
537045,4,898.0,economy,33736,,,
537046,11,903.0,economy,33736,,,
537047,194,955.0,economy,33736,,,
537048,21,1090.0,economy,33736,,,
537049,2,1947.0,economy,33736,,,
537050,31,1969.0,economy,33736,,,
537051,1,2036.0,economy,33736,,,
537060,40,395.0,economy,33884,,,
537061,6,442.0,economy,33884,,,
537062,18,470.0,economy,33884,,,
537063,9,495.8,economy,33884,,,
537064,21,536.0,economy,33884,,,
537065,14,945.0,economy,33884,,,
537298,2,1239.0,flex,34275,,,
537299,3,1637.0,flex,34275,,,
537300,3,1677.0,flex,34275,,,
537301,1,1803.0,flex,34275,,,
537302,2,335.0,economy,34275,,,
537303,5,376.0,economy,34275,,,
537304,14,417.0,economy,34275,,,
537305,1,447.0,economy,34275,,,
537306,2,449.0,economy,34275,,,
537307,3,452.0,economy,34275,,,
537308,2,495.0,economy,34275,,,
537309,101,529.0,economy,34275,,,
537310,11,534.0,economy,34275,,,
537311,1,538.0,economy,34275,,,
537312,5,557.0,economy,34275,,,
537313,1,570.0,economy,34275,,,
537314,5,1615.0,economy,34275,,,
537583,50,564.0,economy,33822,,,
537584,76,2032.0,economy,33822,,,
537749,1,1629.4,flex,33843,,,
537750,1,1955.0,flex,33843,,,
537751,6,2010.0,flex,33843,,,
537752,1,2032.0,flex,33843,,,
537753,16,328.0,economy,33843,,,
537754,2,440.0,economy,33843,,,
537755,5,446.0,economy,33843,,,
537756,24,520.0,economy,33843,,,
537757,2,531.0,economy,33843,,,
537758,44,544.0,economy,33843,,,
537839,159,462.5,economy,33814,,,
537860,3,2152.0,flex,33785,,,
537861,1,3091.4,flex,33785,,,
537862,2,225.0,economy,33785,,,
537863,2,298.9,economy,33785,,,
537864,2,474.0,economy,33785,,,
537865,18,480.0,economy,33785,,,
537866,2,497.0,economy,33785,,,
537867,6,503.0,economy,33785,,,
537868,4,567.0,economy,33785,,,
537869,2,571.2,economy,33785,,,
537870,16,575.0,economy,33785,,,
537871,6,576.0,economy,33785,,,
537872,63,577.0,economy,33785,,,
537873,35,587.0,economy,33785,,,
537874,2,598.0,economy,33785,,,
537875,2,610.0,economy,33785,,,
537876,17,618.0,economy,33785,,,
537877,2,917.4,economy,33785,,,
537878,2,1486.1,economy,33785,,,
537879,3,3091.4,economy,33785,,,
537883,14,1644.0,flex,33832,,,
537884,6,1648.0,flex,33832,,,
537885,1,2245.0,flex,33832,,,
537886,1,147.0,economy,33832,,,
537887,1,240.0,economy,33832,,,
537888,2,383.0,economy,33832,,,
537889,1,420.0,economy,33832,,,
537890,9,475.0,economy,33832,,,
537891,1,477.0,economy,33832,,,
537892,1,518.0,economy,33832,,,
537893,1,532.0,economy,33832,,,
537894,51,540.0,economy,33832,,,
537895,1,559.0,economy,33832,,,
537896,1,560.0,economy,33832,,,
537897,72,573.0,economy,33832,,,
537898,1,661.0,economy,33832,,,
537899,6,707.0,economy,33832,,,
537900,19,708.0,economy,33832,,,
537901,1,1129.0,economy,33832,,,
537902,1,1196.0,economy,33832,,,
537903,1,1638.0,economy,33832,,,
537904,20,1644.0,economy,33832,,,
537905,1,1961.0,economy,33832,,,
537911,240,431.6,economy,33873,,,
538423,7,2251.0,flex,33777,,,
538424,1,2268.0,flex,33777,,,
538425,1,2288.0,flex,33777,,,
538426,3,534.0,economy,33777,,,
538427,1,568.0,economy,33777,,,
538428,126,598.0,economy,33777,,,
538429,1,626.0,economy,33777,,,
538430,1,756.0,economy,33777,,,
538431,13,830.0,economy,33777,,,
538432,1,852.0,economy,33777,,,
538433,1,866.0,economy,33777,,,
538434,1,871.0,economy,33777,,,
538435,25,874.0,economy,33777,,,
538451,5,2152.0,flex,33779,,,
538452,1,474.0,economy,33779,,,
538453,19,503.0,economy,33779,,,
538454,9,567.0,economy,33779,,,
538455,6,576.0,economy,33779,,,
538456,123,577.0,economy,33779,,,
538457,47,587.0,economy,33779,,,
538458,3,610.0,economy,33779,,,
539926,30,227.0,economy,34920,,,
539927,32,245.0,economy,34920,,,
539928,54,271.0,economy,34920,,,
539929,22,311.0,economy,34920,,,
539930,28,345.0,economy,34920,,,
539931,55,411.0,economy,34920,,,
540335,10,483.0,flex,33841,,,
540336,2,589.0,flex,33841,,,
540337,11,1457.0,flex,33841,,,
540338,1,219.0,economy,33841,,,
540339,5,257.0,economy,33841,,,
540340,23,295.0,economy,33841,,,
540341,3,297.0,economy,33841,,,
540342,7,301.0,economy,33841,,,
540343,90,315.0,economy,33841,,,
540344,12,352.0,economy,33841,,,
540345,33,483.0,economy,33841,,,
540681,3,2590.0,flex,34332,,,
540682,1,20.0,economy,34332,,,
540683,1,63.0,economy,34332,,,
540684,1,319.0,economy,34332,,,
540685,1,463.0,economy,34332,,,
540686,1,479.0,economy,34332,,,
540687,19,497.0,economy,34332,,,
540688,3,504.0,economy,34332,,,
540689,4,505.0,economy,34332,,,
540690,5,533.0,economy,34332,,,
540691,1,542.0,economy,34332,,,
540692,4,575.0,economy,34332,,,
540693,21,610.0,economy,34332,,,
540694,1,622.0,economy,34332,,,
540695,1,627.0,economy,34332,,,
540696,1,647.0,economy,34332,,,
540697,13,650.0,economy,34332,,,
540698,1,669.0,economy,34332,,,
540699,23,676.0,economy,34332,,,
540700,1,897.0,economy,34332,,,
540701,1,995.0,economy,34332,,,
540702,1,1352.0,economy,34332,,,
540703,1,1405.0,economy,34332,,,
540704,1,1520.0,economy,34332,,,
540705,1,1554.0,economy,34332,,,
540706,1,1652.0,economy,34332,,,
540707,1,1659.0,economy,34332,,,
540708,1,1755.0,economy,34332,,,
540709,1,1838.0,economy,34332,,,
540710,1,2017.0,economy,34332,,,
540711,1,2066.0,economy,34332,,,
540712,1,2335.0,economy,34332,,,
540713,1,2408.0,economy,34332,,,
540714,1,2435.0,economy,34332,,,
540715,7,2551.0,economy,34332,,,
540716,7,2556.0,economy,34332,,,
540717,1,2571.0,economy,34332,,,
540718,1,2574.0,economy,34332,,,
540719,3,2575.0,economy,34332,,,
540720,38,2590.0,economy,34332,,,
540721,5,2594.0,economy,34332,,,
540722,1,2639.0,economy,34332,,,
540723,1,2916.0,economy,34332,,,
540724,2,2977.0,economy,34332,,,
540725,2,2982.0,economy,34332,,,
540726,2,2991.0,economy,34332,,,
540727,16,3157.0,economy,34332,,,
540728,17,3203.0,economy,34332,,,
540729,7,3265.0,economy,34332,,,
540730,1,3307.0,economy,34332,,,
540731,1,3622.0,economy,34332,,,
540732,1,3661.0,economy,34332,,,
540733,2,3662.0,economy,34332,,,
540734,1,4028.0,economy,34332,,,
540735,3,5014.0,economy,34332,,,
540736,1,5293.0,economy,34332,,,
540966,12,2790.0,flex,33791,,,
540967,1,2807.0,flex,33791,,,
540968,4,403.0,economy,33791,,,
540969,1,539.0,economy,33791,,,
540970,2,562.0,economy,33791,,,
540971,8,580.0,economy,33791,,,
540972,2,582.0,economy,33791,,,
540973,20,696.0,economy,33791,,,
540974,93,705.0,economy,33791,,,
540975,1,707.0,economy,33791,,,
540976,1,708.0,economy,33791,,,
540977,13,718.0,economy,33791,,,
540978,1,732.0,economy,33791,,,
540979,2,788.0,economy,33791,,,
540980,1,2746.0,economy,33791,,,
540981,12,2790.0,economy,33791,,,
541037,4,2580.0,flex,33771,,,
541038,23,2596.0,flex,33771,,,
541039,2,3151.0,flex,33771,,,
541040,1,3159.0,flex,33771,,,
541041,1,496.0,economy,33771,,,
541042,1,537.0,economy,33771,,,
541043,8,583.0,economy,33771,,,
541044,2,585.0,economy,33771,,,
541045,5,595.0,economy,33771,,,
541046,13,626.0,economy,33771,,,
541047,123,672.0,economy,33771,,,
541048,4,703.0,economy,33771,,,
541049,1,2434.0,economy,33771,,,
541050,1,2572.0,economy,33771,,,
541051,10,2580.0,economy,33771,,,
541100,4,2580.0,flex,33798,,,
541101,1,2594.0,flex,33798,,,
541102,28,2596.0,flex,33798,,,
541103,1,2676.0,flex,33798,,,
541104,2,3151.0,flex,33798,,,
541105,3,3159.0,flex,33798,,,
541106,1,3516.0,flex,33798,,,
541107,3,583.0,economy,33798,,,
541108,5,585.0,economy,33798,,,
541109,4,595.0,economy,33798,,,
541110,18,626.0,economy,33798,,,
541111,3,628.0,economy,33798,,,
541112,139,672.0,economy,33798,,,
541113,1,693.0,economy,33798,,,
541114,8,703.0,economy,33798,,,
541115,1,728.0,economy,33798,,,
541116,1,2511.0,economy,33798,,,
541117,2,2572.0,economy,33798,,,
541118,7,2580.0,economy,33798,,,
541254,1,515.9,flex,33784,,,
541255,1,1170.0,flex,33784,,,
541256,9,2387.0,flex,33784,,,
541257,1,2468.0,flex,33784,,,
541258,1,385.1,economy,33784,,,
541259,4,407.0,economy,33784,,,
541260,1,429.6,economy,33784,,,
541261,2,431.3,economy,33784,,,
541262,1,462.7,economy,33784,,,
541263,5,471.0,economy,33784,,,
541264,2,471.4,economy,33784,,,
541265,1,472.3,economy,33784,,,
541266,2,475.8,economy,33784,,,
541267,1,479.4,economy,33784,,,
541268,4,502.1,economy,33784,,,
541269,1,503.2,economy,33784,,,
541270,3,504.8,economy,33784,,,
541271,1,505.0,economy,33784,,,
541272,4,505.3,economy,33784,,,
541273,2,507.0,economy,33784,,,
541274,1,515.9,economy,33784,,,
541275,3,537.4,economy,33784,,,
541276,1,564.0,economy,33784,,,
541277,5,566.0,economy,33784,,,
541278,1,579.4,economy,33784,,,
541279,1,640.3,economy,33784,,,
541280,3,666.0,economy,33784,,,
541281,1,667.2,economy,33784,,,
541282,1,669.0,economy,33784,,,
541283,45,709.0,economy,33784,,,
541284,9,713.0,economy,33784,,,
541285,4,714.0,economy,33784,,,
541286,1,737.0,economy,33784,,,
541287,3,1474.7,economy,33784,,,
541288,1,1611.1,economy,33784,,,
541289,1,2248.0,economy,33784,,,
541290,5,2310.0,economy,33784,,,
541291,8,2387.0,economy,33784,,,
541332,1,2090.8,flex,33776,,,
541333,5,2356.0,flex,33776,,,
541334,1,2421.0,flex,33776,,,
541335,1,2482.6,flex,33776,,,
541336,16,2580.0,flex,33776,,,
541337,1,2585.0,flex,33776,,,
541338,2,2656.0,flex,33776,,,
541339,7,361.0,economy,33776,,,
541340,1,639.0,economy,33776,,,
541341,1,645.5,economy,33776,,,
541342,1,675.0,economy,33776,,,
541343,2,681.0,economy,33776,,,
541344,6,697.0,economy,33776,,,
541345,108,702.0,economy,33776,,,
541346,2,705.0,economy,33776,,,
541347,1,706.0,economy,33776,,,
541348,41,712.0,economy,33776,,,
541349,7,714.0,economy,33776,,,
541350,2,730.2,economy,33776,,,
541351,11,736.0,economy,33776,,,
541352,1,2232.0,economy,33776,,,
541353,1,2526.0,economy,33776,,,
541354,16,2580.0,economy,33776,,,
541359,1,2294.0,flex,33801,,,
541360,1,2348.4,flex,33801,,,
541361,3,2356.0,flex,33801,,,
541362,1,2421.0,flex,33801,,,
541363,8,2580.0,flex,33801,,,
541364,3,2656.0,flex,33801,,,
541365,11,361.0,economy,33801,,,
541366,1,681.0,economy,33801,,,
541367,1,694.0,economy,33801,,,
541368,7,697.0,economy,33801,,,
541369,93,702.0,economy,33801,,,
541370,3,705.0,economy,33801,,,
541371,33,712.0,economy,33801,,,
541372,7,714.0,economy,33801,,,
541373,1,721.8,economy,33801,,,
541374,3,730.2,economy,33801,,,
541375,6,736.0,economy,33801,,,
541376,2,2534.0,economy,33801,,,
541377,24,2580.0,economy,33801,,,
541381,4,2196.0,flex,33813,,,
541382,13,2215.0,flex,33813,,,
541383,3,2502.0,flex,33813,,,
541384,5,403.0,economy,33813,,,
541385,1,439.8,economy,33813,,,
541386,1,612.0,economy,33813,,,
541387,7,688.0,economy,33813,,,
541388,8,709.0,economy,33813,,,
541389,1,762.0,economy,33813,,,
541390,85,771.0,economy,33813,,,
541391,30,774.0,economy,33813,,,
541392,26,780.0,economy,33813,,,
541393,1,793.0,economy,33813,,,
541394,1,1699.7,economy,33813,,,
541395,4,2169.0,economy,33813,,,
541396,2,2180.0,economy,33813,,,
541397,28,2196.0,economy,33813,,,
541414,1,2541.0,flex,33783,,,
541415,11,2574.0,flex,33783,,,
541416,3,2586.0,flex,33783,,,
541417,2,2595.0,flex,33783,,,
541418,4,409.0,economy,33783,,,
541419,1,412.0,economy,33783,,,
541420,1,498.0,economy,33783,,,
541421,1,574.0,economy,33783,,,
541422,1,750.1,economy,33783,,,
541423,13,767.0,economy,33783,,,
541424,77,778.0,economy,33783,,,
541425,21,782.0,economy,33783,,,
541426,25,788.0,economy,33783,,,
541473,43,1945.0,flex,33866,,,
541474,1,1996.0,flex,33866,,,
541475,14,2098.0,flex,33866,,,
541476,124,414.0,economy,33866,,,
541477,36,437.0,economy,33866,,,
541478,60,548.0,economy,33866,,,
541479,147,1945.0,economy,33866,,,
541551,41,145.0,economy,34926,,,
541552,4,163.0,economy,34926,,,
541553,6,202.0,economy,34926,,,
541554,1,210.0,economy,34926,,,
541555,40,214.0,economy,34926,,,
541556,2,221.0,economy,34926,,,
541557,1,234.0,economy,34926,,,
541558,67,240.2,economy,34926,,,
541559,3,244.4,economy,34926,,,
541560,1,244.7,economy,34926,,,
541561,79,247.0,economy,34926,,,
541562,2,250.0,economy,34926,,,
541563,4,259.0,economy,34926,,,
541564,5,280.1,economy,34926,,,
541565,67,288.0,economy,34926,,,
541566,1,359.0,economy,34926,,,
541567,5,398.5,economy,34926,,,
543001,119,221.3,economy,34252,,,
543002,41,768.0,flex,34385,,,
543003,41,117.0,economy,34385,,,
543004,34,191.0,economy,34385,,,
543005,1,193.0,economy,34385,,,
543006,2,204.0,economy,34385,,,
543007,7,242.0,economy,34385,,,
543008,11,273.0,economy,34385,,,
543009,14,299.0,economy,34385,,,
543010,6,767.0,economy,34385,,,
543023,20,419.0,flex,34512,,,
543024,55,302.0,economy,34512,,,
543025,44,376.0,economy,34512,,,
543084,15,163.0,economy,34856,,,
543085,2,174.0,economy,34856,,,
543435,188,376.0,economy,34435,,,
543513,1,340.0,flex,34839,,,
543514,193,340.0,economy,34839,,,
543516,1,737.8,flex,33808,,,
543517,1,885.0,flex,33808,,,
543518,1,912.0,flex,33808,,,
543519,2,1845.0,flex,33808,,,
543520,2,1864.0,flex,33808,,,
543521,8,1906.0,flex,33808,,,
543522,1,1982.0,flex,33808,,,
543523,2,208.5,economy,33808,,,
543524,2,461.0,economy,33808,,,
543525,20,469.0,economy,33808,,,
543526,20,493.0,economy,33808,,,
543527,73,512.0,economy,33808,,,
543528,1,537.0,economy,33808,,,
543529,19,543.0,economy,33808,,,
543530,14,729.0,economy,33808,,,
543531,14,834.0,economy,33808,,,
543532,2,2187.0,economy,33808,,,
543580,9,1719.0,flex,33753,,,
543581,2,323.0,economy,33753,,,
543582,2,348.0,economy,33753,,,
543583,2,350.0,economy,33753,,,
543584,8,354.0,economy,33753,,,
543585,10,375.0,economy,33753,,,
543586,10,397.0,economy,33753,,,
543587,71,420.0,economy,33753,,,
543588,2,424.0,economy,33753,,,
543589,64,436.0,economy,33753,,,
543590,16,465.0,economy,33753,,,
543591,6,628.0,economy,33753,,,
543592,18,691.0,economy,33753,,,
543593,16,860.0,economy,33753,,,
543594,4,1008.0,economy,33753,,,
543595,12,1640.0,economy,33753,,,
543596,9,1719.0,economy,33753,,,
543601,4,354.0,economy,33778,,,
543602,6,397.0,economy,33778,,,
543603,110,436.0,economy,33778,,,
543604,64,465.0,economy,33778,,,
543605,2,691.0,economy,33778,,,
543606,14,860.0,economy,33778,,,
543610,1,713.0,flex,33788,,,
543611,1,1693.0,flex,33788,,,
543612,17,1727.0,flex,33788,,,
543613,1,1746.0,flex,33788,,,
543614,2,404.0,economy,33788,,,
543615,19,433.0,economy,33788,,,
543616,46,438.0,economy,33788,,,
543617,10,440.0,economy,33788,,,
543618,1,443.0,economy,33788,,,
543619,41,472.0,economy,33788,,,
543620,18,477.0,economy,33788,,,
543621,2,506.0,economy,33788,,,
543622,12,607.0,economy,33788,,,
543623,2,678.0,economy,33788,,,
545817,2,347.2,flex,34371,,,
545818,80,344.5,economy,34371,,,
545819,52,347.2,economy,34371,,,
546739,16,1555.0,flex,34513,,,
546740,4,242.0,economy,34513,,,
546741,4,256.0,economy,34513,,,
546742,4,260.0,economy,34513,,,
546743,3,265.0,economy,34513,,,
546744,24,304.0,economy,34513,,,
546745,15,308.0,economy,34513,,,
546746,3,394.0,economy,34513,,,
546747,90,476.0,economy,34513,,,
546748,4,514.0,economy,34513,,,
546749,10,523.0,economy,34513,,,
546750,1,525.0,economy,34513,,,
546751,7,680.0,economy,34513,,,
546752,1,1187.0,economy,34513,,,
546753,12,1296.6,economy,34513,,,
546754,1,1428.0,economy,34513,,,
546755,12,1555.0,economy,34513,,,
546759,4,321.0,flex,34101,,,
546760,1,357.0,flex,34101,,,
546761,3,1357.0,flex,34101,,,
546762,1,1547.0,flex,34101,,,
546763,3,1748.0,flex,34101,,,
546764,1,242.0,economy,34101,,,
546765,96,247.0,economy,34101,,,
546766,84,276.0,economy,34101,,,
546767,7,278.0,economy,34101,,,
546768,3,290.0,economy,34101,,,
546769,10,305.0,flex,34282,,,
546770,8,308.0,flex,34282,,,
546771,3,358.0,flex,34282,,,
546772,1,4845.0,flex,34282,,,
546773,28,177.0,economy,34282,,,
546774,4,182.0,economy,34282,,,
546775,104,246.0,economy,34282,,,
546776,47,249.0,economy,34282,,,
546777,2,262.0,economy,34282,,,
546778,1,295.0,economy,34282,,,
546779,7,305.0,economy,34282,,,
546780,1,2580.0,economy,34282,,,
546782,3,881.0,flex,34141,,,
546783,1,1386.0,flex,34141,,,
546784,3,1662.0,flex,34141,,,
546785,11,2152.0,flex,34141,,,
546786,2,2695.0,flex,34141,,,
546787,1,268.7,economy,34141,,,
546788,65,279.0,economy,34141,,,
546789,3,303.0,economy,34141,,,
546790,68,369.0,economy,34141,,,
546791,6,394.0,economy,34141,,,
546792,4,416.0,economy,34141,,,
546793,4,473.0,economy,34141,,,
546794,7,513.0,economy,34141,,,
546795,1,514.0,economy,34141,,,
546796,4,881.0,economy,34141,,,
546807,3,380.0,flex,34399,,,
546808,12,846.0,flex,34399,,,
546809,3,884.0,flex,34399,,,
546810,6,1861.0,flex,34399,,,
546811,122,245.0,economy,34399,,,
546812,66,321.0,economy,34399,,,
546813,2,353.0,economy,34399,,,
546814,3,380.0,economy,34399,,,
546822,8,216.7,economy,34693,,,
546823,2,328.0,economy,34693,,,
546824,2,353.0,economy,34693,,,
546825,32,360.0,economy,34693,,,
546826,4,375.0,economy,34693,,,
546827,6,379.7,economy,34693,,,
546828,2,383.0,economy,34693,,,
546829,4,385.0,economy,34693,,,
546830,8,386.0,economy,34693,,,
546831,50,813.0,economy,34693,,,
546832,8,857.0,economy,34693,,,
546833,2,870.0,economy,34693,,,
546834,2,875.0,economy,34693,,,
546835,77,2149.0,economy,34693,,,
546883,2,437.0,flex,33955,,,
546884,8,298.0,economy,33955,,,
546885,10,336.0,economy,33955,,,
546886,2,381.0,economy,33955,,,
546887,20,398.0,economy,33955,,,
546888,4,411.0,economy,33955,,,
546889,4,428.0,economy,33955,,,
546890,2,458.0,economy,33955,,,
546891,70,1679.0,economy,33955,,,
546892,2,1699.0,economy,33955,,,
546893,72,1739.0,economy,33955,,,
546905,4,437.0,flex,34465,,,
546906,10,1679.0,flex,34465,,,
546907,2,1699.0,flex,34465,,,
546908,2,277.0,economy,34465,,,
546909,2,286.0,economy,34465,,,
546910,7,298.0,economy,34465,,,
546911,6,299.0,economy,34465,,,
546912,2,300.0,economy,34465,,,
546913,93,336.0,economy,34465,,,
546914,2,356.0,economy,34465,,,
546915,5,374.0,economy,34465,,,
546916,3,376.0,economy,34465,,,
546917,3,381.0,economy,34465,,,
546918,2,387.0,economy,34465,,,
546919,1,391.0,economy,34465,,,
546920,58,398.0,economy,34465,,,
546921,6,406.0,economy,34465,,,
546922,3,437.0,economy,34465,,,
546961,11,2507.0,flex,34438,,,
546962,9,2725.0,flex,34438,,,
546963,1,239.8,economy,34438,,,
546964,21,356.0,economy,34438,,,
546965,49,460.0,economy,34438,,,
546966,2,503.9,economy,34438,,,
546967,14,525.0,economy,34438,,,
546968,1,580.4,economy,34438,,,
546969,80,729.0,economy,34438,,,
546970,19,2354.0,economy,34438,,,
546971,10,2485.0,economy,34438,,,
546972,11,2507.0,economy,34438,,,
546987,21,3705.0,flex,34544,,,
546988,20,244.0,economy,34544,,,
546989,7,289.0,economy,34544,,,
546990,33,448.0,economy,34544,,,
546991,53,470.0,economy,34544,,,
546992,17,517.0,economy,34544,,,
546993,8,576.0,economy,34544,,,
546994,11,580.0,economy,34544,,,
546995,27,591.0,economy,34544,,,
547001,5,2684.0,flex,33937,,,
547002,14,2755.0,flex,33937,,,
547003,4,2761.0,flex,33937,,,
547004,2,284.0,economy,33937,,,
547005,58,367.0,economy,33937,,,
547006,6,391.0,economy,33937,,,
547007,6,445.0,economy,33937,,,
547008,20,532.0,economy,33937,,,
547009,4,561.0,economy,33937,,,
547010,2,563.0,economy,33937,,,
547011,4,571.0,economy,33937,,,
547012,13,574.0,economy,33937,,,
547013,4,605.0,economy,33937,,,
547014,10,2684.0,economy,33937,,,
547052,9,1946.0,flex,33985,,,
547053,19,2016.0,flex,33985,,,
547054,7,216.0,economy,33985,,,
547055,122,384.0,economy,33985,,,
547056,46,387.0,economy,33985,,,
547057,21,416.0,economy,33985,,,
547058,13,444.0,economy,33985,,,
547059,6,445.0,economy,33985,,,
547060,1,925.3,economy,33985,,,
547064,24,1945.0,flex,34824,,,
547065,1,1948.0,flex,34824,,,
547066,2,1949.0,flex,34824,,,
547067,1,251.0,economy,34824,,,
547068,1,274.0,economy,34824,,,
547069,1,276.0,economy,34824,,,
547070,2,292.0,economy,34824,,,
547071,3,294.0,economy,34824,,,
547072,112,303.0,economy,34824,,,
547073,3,312.0,economy,34824,,,
547074,2,318.0,economy,34824,,,
547075,1,325.0,economy,34824,,,
547076,1,438.0,economy,34824,,,
547077,1,463.0,economy,34824,,,
